,TC,date,lbl,datedelta
20600,TNST124TC134,2016-05-20,f,11
20601,TNST124TC134,2016-09-12,f,115
20602,TNST124TC134,2016-09-26,f,14
20603,TNST124TC134,2016-10-10,f,14
20604,TNST124TC134,2017-04-05,f,177
20605,TNST124TC134,2017-12-23,f,262
20606,TNST124TC134,2019-01-31,f,404
20607,TNST124TC134,2019-05-29,f,118
20608,TNST124TC134,2019-06-23,f,25
20609,TNST124TC134,2019-11-16,f,146
20610,TNST124TC134,2019-12-15,f,29
20611,TNST124TC135,2015-09-30,f,1141
20612,TNST124TC135,2018-10-07,f,1103
20613,TNST124TC136,2014-05-31,f,654
20614,TNST124TC138,2012-11-27,f,135
20615,TNST124TC138,2013-12-01,f,369
20616,TNST124TC138,2014-04-28,f,148
20617,TNST124TC138,2014-08-20,f,114
20618,TNST124TC138,2015-03-24,f,216
20619,TNST124TC138,2018-10-13,f,1299
20620,TNST124TC139,2016-05-20,f,1374
20621,TNST124TC143,2012-10-17,f,63
20622,TNST124TC143,2013-01-14,f,89
20623,TNST124TC143,2013-06-20,f,157
20624,TNST124TC143,2013-06-21,f,1
20625,TNST124TC143,2013-12-01,f,163
20626,TNST124TC143,2014-02-27,f,88
20627,TNST124TC143,2014-04-01,f,33
20628,TNST124TC143,2014-06-27,f,87
20629,TNST124TC143,2014-06-27,f,0
20630,TNST124TC143,2016-10-23,f,849
20631,TNST124TC143,2017-08-15,f,296
20632,TNST124TC143,2017-12-12,f,119
20633,TNST124TC143,2019-01-23,f,407
20634,TNST124TC143,2019-02-11,f,19
20635,TNST124TC144,2019-02-21,f,2381
20636,TNST124TC147,2014-04-14,f,607
20637,TNST124TC147,2014-10-12,f,181
20638,TNST124TC147,2018-12-12,f,1522
20639,TNST124TC148,2012-03-13,f,63
20640,TNST124TC148,2012-09-20,f,36
20641,TNST124TC148,2013-03-19,f,18
20642,TNST124TC148,2013-12-12,f,268
20643,TNST124TC148,2014-02-04,f,54
20644,TNST124TC148,2014-02-14,f,1
20645,TNST124TC148,2014-04-22,f,67
20646,TNST124TC148,2014-06-14,f,53
20647,TNST124TC148,2014-12-14,f,183
20648,TNST124TC148,2015-06-01,f,169
20649,TNST124TC148,2015-08-09,f,69
20650,TNST124TC148,2015-11-04,f,87
20651,TNST124TC148,2016-01-23,f,8
20652,TNST124TC148,2016-02-13,f,21
20653,TNST124TC148,2016-04-05,f,52
20654,TNST124TC148,2018-03-19,f,713
20655,TNST124TC148,2019-05-28,f,435
20656,TNST124TC148,2019-05-29,f,1
20657,TNST124TC148,2019-10-28,f,152
20658,TNST124TC148,2019-10-29,f,1
20659,TNST124TC148,2019-10-30,f,1
20660,TNST124TC148,2019-12-07,f,38
20661,TNST124TC148,2019-12-15,f,8
20662,TNST124TC149,2014-06-03,f,657
20663,TNST124TC149,2018-07-03,f,1491
20664,TNST124TC150,2016-10-20,f,1558
20665,TNST124TC152,2018-03-17,f,2071
20666,TNST124TC153,2012-06-03,f,153
20667,TNST124TC153,2013-12-02,f,474
20668,TNST124TC153,2018-06-06,f,1647
20669,TNST124TC153,2018-07-28,f,52
20670,TNST124TC154,2013-03-23,f,22
20671,TNST124TC154,2013-03-25,f,2
20672,TNST124TC155,2017-05-06,f,1725
20673,TNST124TC157,2016-11-18,f,1587
20674,TNST124TC157,2017-07-22,f,246
20675,TNST124TC157,2018-08-25,f,399
20676,TNST124TC157,2019-04-29,f,247
20677,TNST124TC159,2012-03-12,f,52
20678,TNST124TC159,2012-03-12,f,0
20679,TNST124TC159,2012-08-23,f,8
20680,TNST124TC159,2012-08-23,f,0
20681,TNST124TC159,2012-09-13,f,21
20682,TNST124TC159,2012-09-23,f,1
20683,TNST124TC159,2013-03-01,f,159
20684,TNST124TC159,2013-03-01,f,0
20685,TNST124TC159,2013-03-06,f,5
20686,TNST124TC159,2013-08-14,f,161
20687,TNST124TC159,2013-09-07,f,24
20688,TNST124TC159,2013-09-26,f,19
20689,TNST124TC159,2013-10-05,f,9
20690,TNST124TC159,2013-10-05,f,0
20691,TNST124TC159,2014-02-11,f,129
20692,TNST124TC159,2014-03-04,f,21
20693,TNST124TC159,2014-03-04,f,0
20694,TNST124TC159,2014-07-31,f,149
20695,TNST124TC159,2015-01-17,f,17
20696,TNST124TC159,2015-03-27,f,69
20697,TNST124TC159,2016-01-28,f,307
20698,TNST124TC159,2016-05-09,f,102
20699,TNST124TC159,2017-03-23,f,318
20700,TNST124TC159,2017-12-23,f,275
20701,TNST124TC161,2014-08-23,f,738
20702,TNST124TC161,2016-04-12,f,598
20703,TNST124TC161,2016-09-12,f,153
20704,TNST124TC162,2012-12-24,f,131
20705,TNST124TC162,2015-10-13,f,1023
20706,TNST124TC162,2018-05-23,f,953
20707,TNST124TC163,2015-06-10,f,1029
20708,TNST124TC163,2016-06-23,f,379
20709,TNST124TC163,2016-09-05,f,74
20710,TNST124TC163,2017-03-20,f,196
20711,TNST124TC163,2017-05-23,f,64
20712,TNST124TC163,2017-09-18,f,118
20713,TNST124TC163,2019-07-23,f,673
20714,TNST124TC164,2012-10-09,f,55
20715,TNST124TC164,2013-12-13,f,43
20716,TNST124TC164,2013-12-17,f,4
20717,TNST124TC164,2013-12-17,f,0
20718,TNST124TC164,2013-12-23,f,6
20719,TNST124TC164,2013-12-24,f,1
20720,TNST124TC164,2014-01-20,f,27
20721,TNST124TC164,2014-02-26,f,37
20722,TNST124TC164,2014-12-03,f,28
20723,TNST124TC164,2015-02-04,f,63
20724,TNST124TC164,2015-03-05,f,29
20725,TNST124TC164,2015-04-11,f,37
20726,TNST124TC164,2015-05-05,f,24
20727,TNST124TC164,2015-05-11,f,6
20728,TNST124TC164,2015-06-19,f,39
20729,TNST124TC164,2015-10-11,f,114
20730,TNST124TC164,2017-03-23,f,529
20731,TNST124TC164,2017-03-30,f,7
20732,TNST124TC164,2017-05-30,f,61
20733,TNST124TC165,2013-03-24,f,221
20734,TNST124TC165,2013-12-07,f,258
20735,TNST124TC165,2014-04-19,f,133
20736,TNST124TC165,2014-04-23,f,4
20737,TNST124TC165,2014-10-15,f,175
20738,TNST124TC165,2018-08-18,f,1403
20739,TNST124TC166,2014-05-30,f,653
20740,TNST124TC166,2014-12-09,f,193
20741,TNST124TC166,2015-05-13,f,155
20742,TNST124TC166,2016-01-29,f,261
20743,TNST124TC166,2016-08-31,f,215
20744,TNST124TC166,2017-02-02,f,155
20745,TNST124TC166,2017-12-25,f,326
20746,TNST124TC166,2018-04-06,f,102
20747,TNST124TC166,2018-04-22,f,16
20748,TNST124TC166,2018-08-17,f,117
20749,TNST124TC166,2018-11-06,f,81
20750,TNST124TC166,2019-08-13,f,28
20751,TNST124TC166,2019-12-11,f,12
20752,TNST124TC167,2015-04-04,f,962
20753,TNST124TC167,2015-12-05,f,245
20754,TNST124TC167,2017-01-23,f,415
20755,TNST124TC167,2017-04-05,f,72
20756,TNST124TC167,2017-04-16,f,11
20757,TNST124TC167,2019-06-14,f,789
20758,TNST124TC169,2012-12-16,f,123
20759,TNST124TC171,2012-09-10,f,26
20760,TNST124TC171,2013-10-11,f,396
20761,TNST124TC171,2013-12-23,f,73
20762,TNST124TC174,2012-12-18,f,125
20763,TNST124TC174,2013-09-28,f,284
20764,TNST124TC174,2015-08-08,f,679
20765,TNST124TC174,2016-09-30,f,419
20766,TNST124TC174,2017-10-14,f,379
20767,TNST124TC179,2014-05-15,f,638
20768,TNST124TC179,2014-10-03,f,141
20769,TNST124TC180,2016-04-25,f,138
20770,TNST124TC180,2018-11-21,f,94
20771,TNST124TC180,2019-03-29,f,128
20772,TNST124TC184,2015-09-26,f,1137
20773,TNST124TC184,2015-11-28,f,63
20774,TNST124TC188,2012-10-09,f,55
20775,TNST124TC188,2014-02-20,f,499
20776,TNST124TC188,2014-06-18,f,118
20777,TNST124TC188,2014-10-01,f,105
20778,TNST124TC188,2018-01-28,f,1215
20779,TNST124TC188,2019-06-19,f,507
20780,TNST124TC189,2012-10-11,f,57
20781,TNST124TC189,2012-11-15,f,35
20782,TNST124TC189,2013-10-12,f,331
20783,TNST124TC189,2013-11-12,f,31
20784,TNST124TC189,2013-12-22,f,4
20785,TNST124TC189,2014-01-12,f,21
20786,TNST124TC189,2015-01-30,f,383
20787,TNST124TC189,2015-09-22,f,235
20788,TNST124TC189,2016-05-03,f,224
20789,TNST124TC189,2017-09-30,f,515
20790,TNST124TC189,2017-10-14,f,14
20791,TNST124TC189,2017-10-28,f,14
20792,TNST124TC189,2018-07-20,f,265
20793,TNST124TC192,2013-04-27,f,255
20794,TNST124TC192,2013-07-06,f,7
20795,TNST124TC192,2013-12-12,f,159
20796,TNST124TC192,2014-01-25,f,44
20797,TNST124TC192,2015-06-20,f,511
20798,TNST124TC192,2015-11-09,f,142
20799,TNST124TC194,2014-01-15,f,518
20800,TNST124TC194,2015-09-10,f,603
20801,TNST124TC194,2018-11-09,f,1156
20802,TNST124TC198,2012-08-15,f,0
20803,TNST124TC198,2012-09-19,f,35
20804,TNST124TC198,2013-07-03,f,287
20805,TNST124TC198,2015-05-31,f,697
20806,TNST124TC200,2014-10-19,f,795
20807,TNST124TC200,2014-12-15,f,57
20808,TNST124TC200,2015-07-02,f,199
20809,TNST124TC200,2015-07-04,f,2
20810,TNST124TC200,2017-08-25,f,783
20811,TNST124TC200,2019-08-17,f,722
20812,TNST124TC200,2019-11-23,f,98
20813,TNST124TC200,2019-11-29,f,6
20814,TNST124TC201,2013-01-25,f,224
20815,TNST124TC201,2013-03-04,f,38
20816,TNST124TC201,2013-03-11,f,7
20817,TNST124TC201,2013-07-14,f,125
20818,TNST124TC201,2013-11-26,f,135
20819,TNST124TC201,2014-12-23,f,392
20820,TNST124TC201,2018-09-30,f,1377
20821,TNST124TC203,2013-04-15,f,243
20822,TNST124TC203,2014-09-28,f,531
20823,TNST124TC203,2015-01-17,f,111
20824,TNST124TC203,2015-04-05,f,78
20825,TNST124TC203,2015-12-04,f,243
20826,TNST124TC203,2015-12-04,f,0
20827,TNST124TC203,2016-09-26,f,297
20828,TNST124TC203,2016-11-08,f,43
20829,TNST124TC203,2017-05-14,f,187
20830,TNST124TC204,2017-01-18,f,1617
20831,TNST124TC206,2012-08-23,f,69
20832,TNST124TC206,2012-09-23,f,31
20833,TNST124TC206,2012-12-24,f,92
20834,TNST124TC206,2013-01-14,f,21
20835,TNST124TC206,2013-07-06,f,173
20836,TNST124TC206,2014-04-14,f,282
20837,TNST124TC206,2014-08-11,f,119
20838,TNST124TC206,2015-05-19,f,281
20839,TNST124TC207,2014-06-14,f,668
20840,TNST124TC208,2014-08-24,f,739
20841,TNST124TC210,2018-08-04,f,218
20842,TNST124TC211,2012-02-05,f,1
20843,TNST124TC211,2012-03-04,f,28
20844,TNST124TC211,2012-03-19,f,15
20845,TNST124TC211,2012-04-04,f,16
20846,TNST124TC211,2012-08-06,f,124
20847,TNST124TC211,2012-09-15,f,31
20848,TNST124TC211,2012-10-06,f,21
20849,TNST124TC211,2012-12-18,f,73
20850,TNST124TC211,2013-04-23,f,126
20851,TNST124TC211,2013-10-12,f,172
20852,TNST124TC211,2013-12-19,f,68
20853,TNST124TC211,2014-02-27,f,7
20854,TNST124TC211,2014-05-21,f,83
20855,TNST124TC211,2014-05-25,f,4
20856,TNST124TC211,2015-08-02,f,434
20857,TNST124TC211,2017-03-30,f,606
20858,TNST124TC211,2017-08-15,f,138
20859,TNST124TC211,2017-09-01,f,17
20860,TNST124TC211,2017-12-31,f,121
20861,TNST124TC211,2018-04-04,f,94
20862,TNST124TC211,2018-04-04,f,0
20863,TNST124TC211,2019-12-05,f,61
20864,TNST124TC212,2018-09-07,f,2214
20865,TNST124TC213,2013-03-25,f,222
20866,TNST124TC213,2013-09-22,f,181
20867,TNST124TC213,2014-02-27,f,158
20868,TNST124TC214,2012-09-23,f,1
20869,TNST124TC214,2018-01-11,f,1936
20870,TNST124TC214,2019-06-14,f,519
20871,TNST124TC214,2019-06-29,f,15
20872,TNST124TC214,2019-11-18,f,142
20873,TNST124TC218,2018-03-14,f,2037
20874,TNST124TC219,2014-07-19,f,703
20875,TNST124TC219,2016-02-11,f,572
20876,TNST124TC220,2012-12-30,f,137
20877,TNST124TC220,2014-02-11,f,408
20878,TNST124TC220,2019-11-18,f,2106
20879,TNST124TC221,2013-06-21,f,31
20880,TNST124TC221,2014-06-27,f,371
20881,TNST124TC221,2014-09-25,f,9
20882,TNST124TC221,2016-12-22,f,819
20883,TNST124TC222,2014-09-11,f,757
20884,TNST124TC225,2012-10-14,f,6
20885,TNST124TC225,2013-07-03,f,262
20886,TNST124TC225,2013-08-18,f,46
20887,TNST124TC225,2014-02-28,f,194
20888,TNST124TC225,2014-09-23,f,207
20889,TNST124TC226,2013-04-19,f,247
20890,TNST124TC226,2013-10-14,f,178
20891,TNST124TC226,2015-04-14,f,547
20892,TNST124TC226,2015-09-19,f,158
20893,TNST124TC226,2016-10-22,f,399
20894,TNST124TC229,2018-01-31,f,2026
20895,TNST124TC229,2019-03-29,f,422
20896,TNST124TC229,2019-05-29,f,61
20897,TNST124TC229,2019-05-29,f,0
20898,TNST124TC232,2017-04-19,f,1708
20899,TNST124TC235,2013-02-15,f,184
20900,TNST124TC235,2015-01-05,f,689
20901,TNST124TC238,2017-06-19,f,1769
20902,TNST124TC239,2013-06-13,f,302
20903,TNST124TC239,2013-12-21,f,191
20904,TNST124TC239,2014-05-16,f,146
20905,TNST124TC239,2015-10-13,f,515
20906,TNST124TC240,2013-12-15,f,487
20907,TNST124TC240,2014-06-29,f,196
20908,TNST124TC240,2018-04-08,f,1379
20909,TNST124TC240,2018-04-08,f,0
20910,TNST124TC240,2018-08-02,f,116
20911,TNST124TC240,2019-02-27,f,209
20912,TNST124TC240,2019-02-27,f,0
20913,TNST124TC240,2019-03-29,f,3
20914,TNST124TC240,2019-12-09,f,255
20915,TNST124TC247,2018-08-17,f,2193
20916,TNST124TC248,2012-09-13,f,9
20917,TNST124TC249,2018-12-31,f,2329
20918,TNST124TC252,2014-08-08,f,784
20919,TNST124TC253,2012-07-12,f,128
20920,TNST124TC253,2012-09-13,f,29
20921,TNST124TC253,2012-12-22,f,1
20922,TNST124TC253,2014-02-09,f,414
20923,TNST124TC253,2014-11-06,f,27
20924,TNST124TC255,2013-04-15,f,243
20925,TNST124TC255,2014-06-28,f,439
20926,TNST124TC255,2016-01-06,f,557
20927,TNST124TC255,2016-02-02,f,27
20928,TNST124TC255,2016-03-19,f,46
20929,TNST124TC255,2016-06-15,f,88
20930,TNST124TC255,2016-07-19,f,34
20931,TNST124TC255,2016-07-30,f,11
20932,TNST124TC255,2016-11-18,f,111
20933,TNST124TC255,2016-12-09,f,21
20934,TNST124TC255,2018-09-19,f,649
20935,TNST124TC255,2018-09-19,f,0
20936,TNST124TC256,2013-03-01,f,198
20937,TNST124TC256,2019-09-26,f,24
20938,TNST124TC264,2019-01-31,f,236
20939,TNST124TC266,2013-01-31,f,169
20940,TNST124TC268,2013-08-14,f,364
20941,TNST124TC268,2015-03-27,f,59
20942,TNST124TC270,2012-01-12,f,6
20943,TNST124TC270,2012-04-20,f,99
20944,TNST124TC270,2012-06-04,f,45
20945,TNST124TC270,2012-06-15,f,11
20946,TNST124TC270,2012-06-27,f,12
20947,TNST124TC270,2012-09-12,f,28
20948,TNST124TC270,2012-10-17,f,35
20949,TNST124TC270,2012-10-27,f,1
20950,TNST124TC270,2012-12-09,f,43
20951,TNST124TC270,2013-04-21,f,133
20952,TNST124TC270,2013-09-30,f,162
20953,TNST124TC270,2013-10-16,f,16
20954,TNST124TC270,2013-11-03,f,18
20955,TNST124TC270,2014-01-26,f,84
20956,TNST124TC270,2014-06-30,f,155
20957,TNST124TC270,2016-01-28,f,577
20958,TNST124TC270,2017-08-18,f,568
20959,TNST124TC270,2018-04-20,f,245
20960,TNST124TC270,2019-01-16,f,271
20961,TNST124TC270,2019-06-18,f,153
20962,TNST124TC272,2013-05-10,f,268
20963,TNST124TC275,2013-11-19,f,461
20964,TNST124TC275,2014-08-08,f,262
20965,TNST124TC276,2015-03-09,f,936
20966,TNST124TC276,2019-04-29,f,1512
20967,TNST124TC277,2014-02-28,f,562
20968,TNST124TC278,2019-09-16,f,2588
20969,TNST124TC280,2014-05-15,f,638
20970,TNST124TC280,2014-05-15,f,0
20971,TNST124TC280,2014-05-15,f,0
20972,TNST124TC283,2013-12-01,f,473
20973,TNST124TC284,2014-06-14,f,668
20974,TNST124TC285,2015-08-05,f,1085
20975,TNST124TC286,2016-07-30,f,1445
20976,TNST124TC293,2014-06-13,f,667
20977,TNST124TC293,2014-09-06,f,85
20978,TNST124TC293,2014-12-06,f,91
20979,TNST124TC293,2017-01-18,f,774
20980,TNST124TC293,2018-08-08,f,567
20981,TNST124TC295,2013-12-16,f,519
20982,TNST124TC302,2015-11-15,f,1187
20983,TNST124TC303,2014-06-22,f,676
20984,TNST124TC304,2018-03-12,f,2035
20985,TNST124TC309,2013-11-17,f,459
20986,TNST124TC309,2018-03-18,f,1582
20987,TNST124TC309,2018-12-13,f,27
20988,TNST124TC310,2014-04-01,f,594
20989,TNST124TC310,2018-07-10,f,1561
20990,TNST124TC317,2013-06-26,f,315
20991,TNST124TC326,2016-03-20,f,1313
20992,TNST124TC326,2017-03-18,f,363
20993,TNST124TC334,2014-05-15,f,638
20994,TNST124TC335,2018-05-09,f,2093
20995,TNST124TC340,2013-01-13,f,151
20996,TNST124TC340,2014-05-18,f,49
20997,TNST124TC340,2015-08-09,f,448
20998,TNST124TC344,2015-09-17,f,1128
20999,TNST124TC344,2016-11-18,f,428
21000,TNST124TC344,2016-11-18,f,0
21001,TNST124TC345,2015-11-04,f,1176
21002,TNST124TC352,2015-04-05,f,963
21003,TNST124TC357,2018-05-12,f,2096
21004,TNST124TC357,2019-01-09,f,242
21005,TNST124TC359,2016-08-17,f,1494
21006,TNST124TC361,2016-04-03,f,1358
21007,TNST124TC362,2014-06-18,f,672
21008,TNST124TC362,2014-08-13,f,56
21009,TNST124TC362,2017-04-08,f,969
21010,TNST124TC362,2019-09-02,f,877
21011,TNST124TC368,2017-10-31,f,1903
21012,TNST124TC369,2013-03-18,f,215
21013,TNST124TC376,2016-02-01,f,1265
21014,TNST124TC381,2015-07-02,f,1051
21015,TNST124TC381,2016-04-03,f,276
21016,TNST124TC381,2016-06-24,f,82
21017,TNST124TC381,2016-08-07,f,44
21018,TNST124TC381,2019-05-29,f,1025
21019,TNST124TC381,2019-06-14,f,16
21020,TNST124TC381,2019-06-14,f,0
21021,TNST124TC389,2014-12-25,f,862
21022,TNST124TC393,2013-07-19,f,338
21023,TNST124TC395,2015-03-25,f,952
21024,TNST124TC401,2013-12-03,f,475
21025,TNST124TC401,2014-07-10,f,219
21026,TNST124TC402,2016-11-17,f,1555
21027,TNST124TC408,2013-10-18,f,429
21028,TNST124TC412,2015-01-03,f,871
21029,TNST124TC422,2014-01-07,f,51
21030,TNST124TC423,2013-03-11,f,208
21031,TNST124TC431,2017-08-15,f,1826
21032,TNST124TC437,2018-10-04,f,2241
21033,TNST124TC446,2013-04-24,f,252
21034,TNST124TC446,2013-04-29,f,5
21035,TNST124TC446,2014-09-24,f,513
21036,TNST124TC446,2016-10-18,f,755
21037,TNST124TC456,2014-03-06,f,568
21038,TNST124TC456,2014-06-06,f,92
21039,TNST124TC457,2015-12-20,f,1222
21040,TNST124TC472,2016-01-28,f,1292
21041,TNST124TC472,2016-03-04,f,36
21042,TNST124TC472,2016-04-26,f,53
21043,TNST124TC472,2016-10-05,f,162
21044,TNST124TC472,2016-12-22,f,78
21045,TNST124TC473,2018-03-01,f,2085
21046,TNST124TC479,2017-05-23,f,1742
21047,TNST124TC481,2014-05-05,f,628
21048,TNST124TC482,2015-04-29,f,987
21049,TNST124TC487,2013-06-13,f,302
21050,TNST124TC495,2019-05-29,f,2478
21051,TNST124TC495,2019-06-14,f,16
21052,TNST124TC495,2019-06-14,f,0
21053,TNST124TC495,2019-06-14,f,0
21054,TNST124TC503,2013-03-11,f,208
21055,TNST124TC514,2019-12-09,f,2672
21056,TNST124TC522,2018-03-22,f,2045
21057,TNST124TC531,2015-01-26,f,894
21058,TNST124TC532,2015-03-29,f,956
21059,TNST124TC555,2019-03-06,f,2394
21060,TNST124TC555,2019-03-06,f,0
21061,TNST124TC555,2019-08-15,f,162
21062,TNST124TC609,2016-12-20,f,1588
21063,TNST124TC769,2019-05-23,f,2472
21064,TNST124TC846,2017-12-11,f,2005
21065,TNST124TC960,2017-10-11,f,1944
21066,TNST125TC101,2012-03-07,f,2
21067,TNST125TC101,2012-05-16,f,7
21068,TNST125TC101,2012-06-07,f,22
21069,TNST125TC101,2012-06-23,f,16
21070,TNST125TC101,2012-06-29,f,6
21071,TNST125TC101,2012-07-13,f,14
21072,TNST125TC101,2012-07-20,f,7
21073,TNST125TC101,2012-08-26,f,11
21074,TNST125TC101,2012-11-27,f,93
21075,TNST125TC101,2013-01-06,f,4
21076,TNST125TC101,2013-02-12,f,37
21077,TNST125TC101,2013-03-21,f,37
21078,TNST125TC101,2013-04-11,f,21
21079,TNST125TC101,2013-04-29,f,18
21080,TNST125TC101,2013-05-08,f,9
21081,TNST125TC101,2013-08-12,f,96
21082,TNST125TC101,2013-09-05,f,24
21083,TNST125TC101,2013-09-05,f,0
21084,TNST125TC101,2013-10-05,f,3
21085,TNST125TC101,2013-10-06,f,1
21086,TNST125TC101,2013-11-23,f,48
21087,TNST125TC101,2014-01-19,f,57
21088,TNST125TC101,2014-01-20,f,1
21089,TNST125TC101,2014-02-02,f,13
21090,TNST125TC101,2014-03-01,f,27
21091,TNST125TC101,2014-04-19,f,49
21092,TNST125TC101,2014-04-25,f,6
21093,TNST125TC101,2014-05-04,f,9
21094,TNST125TC101,2014-06-13,f,4
21095,TNST125TC101,2014-06-21,f,8
21096,TNST125TC101,2014-09-18,f,89
21097,TNST125TC101,2014-12-06,f,79
21098,TNST125TC101,2014-12-06,f,0
21099,TNST125TC101,2014-12-19,f,13
21100,TNST125TC101,2015-05-01,f,133
21101,TNST125TC101,2015-05-05,f,4
21102,TNST125TC101,2015-05-22,f,17
21103,TNST125TC101,2015-05-23,f,1
21104,TNST125TC101,2015-05-28,f,5
21105,TNST125TC101,2015-06-02,f,5
21106,TNST125TC101,2015-06-05,f,3
21107,TNST125TC101,2015-07-18,f,43
21108,TNST125TC101,2015-07-18,f,0
21109,TNST125TC101,2015-07-20,f,2
21110,TNST125TC101,2015-08-05,f,16
21111,TNST125TC101,2015-10-22,f,78
21112,TNST125TC101,2015-11-25,f,34
21113,TNST125TC101,2015-12-19,f,24
21114,TNST125TC101,2016-01-17,f,29
21115,TNST125TC101,2016-03-12,f,55
21116,TNST125TC101,2016-03-13,f,1
21117,TNST125TC101,2016-05-11,f,59
21118,TNST125TC101,2016-05-15,f,4
21119,TNST125TC101,2016-05-16,f,1
21120,TNST125TC101,2016-05-19,f,3
21121,TNST125TC101,2016-07-21,f,63
21122,TNST125TC101,2016-09-28,f,69
21123,TNST125TC101,2016-10-13,f,15
21124,TNST125TC101,2016-11-26,f,44
21125,TNST125TC101,2016-12-12,f,16
21126,TNST125TC101,2016-12-12,f,0
21127,TNST125TC101,2016-12-15,f,3
21128,TNST125TC101,2016-12-15,f,0
21129,TNST125TC101,2016-12-18,f,3
21130,TNST125TC101,2016-12-19,f,1
21131,TNST125TC101,2016-12-23,f,4
21132,TNST125TC101,2016-12-23,f,0
21133,TNST125TC101,2016-12-30,f,7
21134,TNST125TC101,2017-01-07,f,8
21135,TNST125TC101,2017-03-20,f,72
21136,TNST125TC101,2017-03-21,f,1
21137,TNST125TC101,2017-04-23,f,33
21138,TNST125TC101,2017-04-23,f,0
21139,TNST125TC101,2017-05-10,f,17
21140,TNST125TC101,2017-05-18,f,8
21141,TNST125TC101,2017-06-21,f,34
21142,TNST125TC101,2017-06-27,f,6
21143,TNST125TC101,2017-07-16,f,19
21144,TNST125TC101,2017-07-17,f,1
21145,TNST125TC101,2017-08-09,f,23
21146,TNST125TC101,2017-09-21,f,43
21147,TNST125TC101,2017-10-24,f,33
21148,TNST125TC101,2017-10-27,f,3
21149,TNST125TC101,2017-11-08,f,12
21150,TNST125TC101,2017-11-09,f,1
21151,TNST125TC101,2017-11-16,f,7
21152,TNST125TC101,2017-12-01,f,15
21153,TNST125TC101,2017-12-01,f,0
21154,TNST125TC101,2018-01-05,f,35
21155,TNST125TC101,2018-02-21,f,47
21156,TNST125TC101,2018-03-31,f,38
21157,TNST125TC101,2018-04-04,f,4
21158,TNST125TC101,2018-04-06,f,2
21159,TNST125TC101,2018-04-15,f,9
21160,TNST125TC101,2018-04-18,f,3
21161,TNST125TC101,2018-04-28,f,1
21162,TNST125TC101,2018-05-27,f,29
21163,TNST125TC101,2018-06-19,f,23
21164,TNST125TC101,2018-06-20,f,1
21165,TNST125TC101,2018-06-21,f,1
21166,TNST125TC101,2018-07-27,f,36
21167,TNST125TC101,2018-08-26,f,3
21168,TNST125TC101,2018-08-29,f,3
21169,TNST125TC101,2018-09-03,f,5
21170,TNST125TC101,2018-09-12,f,9
21171,TNST125TC101,2018-09-20,f,8
21172,TNST125TC101,2018-09-27,f,7
21173,TNST125TC101,2018-10-04,f,7
21174,TNST125TC101,2018-11-04,f,31
21175,TNST125TC101,2018-11-30,f,26
21176,TNST125TC101,2018-12-25,f,25
21177,TNST125TC101,2018-12-28,f,3
21178,TNST125TC101,2019-01-11,f,14
21179,TNST125TC101,2019-01-16,f,5
21180,TNST125TC101,2019-02-07,f,22
21181,TNST125TC101,2019-02-24,f,17
21182,TNST125TC101,2019-02-25,f,1
21183,TNST125TC101,2019-03-05,f,8
21184,TNST125TC101,2019-03-29,f,24
21185,TNST125TC101,2019-04-15,f,17
21186,TNST125TC101,2019-04-20,f,5
21187,TNST125TC101,2019-04-20,f,0
21188,TNST125TC101,2019-04-22,f,2
21189,TNST125TC101,2019-05-15,f,23
21190,TNST125TC101,2019-05-15,f,0
21191,TNST125TC101,2019-05-28,f,13
21192,TNST125TC101,2019-05-29,f,1
21193,TNST125TC101,2019-06-02,f,4
21194,TNST125TC101,2019-06-21,f,19
21195,TNST125TC101,2019-07-31,f,4
21196,TNST125TC101,2019-08-10,f,1
21197,TNST125TC101,2019-08-16,f,6
21198,TNST125TC101,2019-08-26,f,1
21199,TNST125TC101,2019-09-22,f,27
21200,TNST125TC101,2019-10-10,f,18
21201,TNST125TC101,2019-10-14,f,4
21202,TNST125TC101,2019-10-15,f,1
21203,TNST125TC101,2019-10-15,f,0
21204,TNST125TC101,2019-10-16,f,1
21205,TNST125TC101,2019-10-19,f,3
21206,TNST125TC101,2019-11-05,f,17
21207,TNST125TC101,2019-11-09,f,4
21208,TNST125TC101,2019-11-26,f,17
21209,TNST125TC101,2019-12-04,f,8
21210,TNST125TC102,2013-02-03,f,172
21211,TNST125TC102,2013-03-31,f,56
21212,TNST125TC102,2013-05-28,f,58
21213,TNST125TC102,2013-08-16,f,8
21214,TNST125TC102,2013-10-07,f,52
21215,TNST125TC102,2014-09-13,f,341
21216,TNST125TC102,2014-09-13,f,0
21217,TNST125TC102,2014-09-17,f,4
21218,TNST125TC102,2014-09-18,f,1
21219,TNST125TC102,2015-12-09,f,447
21220,TNST125TC102,2015-12-09,f,0
21221,TNST125TC102,2016-09-26,f,292
21222,TNST125TC102,2016-10-23,f,27
21223,TNST125TC102,2017-11-28,f,401
21224,TNST125TC102,2018-08-13,f,258
21225,TNST125TC102,2018-12-28,f,137
21226,TNST125TC102,2019-02-09,f,43
21227,TNST125TC102,2019-07-22,f,163
21228,TNST125TC103,2012-07-29,f,1
21229,TNST125TC103,2012-10-05,f,51
21230,TNST125TC103,2012-12-16,f,72
21231,TNST125TC103,2012-12-18,f,2
