ObjectPartCode,TRAINSET,Fault_code,Plant section,MaintPlant,Date,Month,Year,Fdate,LABEL
TC113,TNST114,FC102,PS4,LN3,14,3,2014,14/03/14,f
TC104,TNST154,FC103,PS4,LN3,14,3,2014,14/03/14,f
TC128,TNST128,FC102,PS1,LN1,14,3,2014,14/03/14,f
TC104,TNST169,FC103,PS1,LN1,14,3,2014,14/03/14,f
TC105,TNST108,FC101,PS1,LN1,14,3,2014,14/03/14,f
TC101,TNST101,FC101,PS1,LN1,14,3,2014,14/03/14,f
TC473,TNST116,FC113,PS1,LN1,14,3,2014,14/03/14,f
TC201,TNST102,FC103,PS1,LN1,15,3,2014,15/03/14,f
TC101,TNST115,FC101,PS1,LN1,15,3,2014,15/03/14,f
TC164,TNST115,FC103,PS1,LN1,15,3,2014,15/03/14,f
#N/A,TNST155,#N/A,PS4,LN3,15,3,2014,15/03/14,f
TC359,TNST117,FC111,PS2,LN2,15,3,2014,15/03/14,f
TC270,TNST117,#N/A,PS2,LN2,14,3,2014,14/03/14,f
TC118,TNST137,FC111,PS2,LN2,14,3,2014,14/03/14,f
TC159,TNST115,FC104,PS1,LN1,15,3,2014,15/03/14,f
TC189,TNST102,FC103,PS1,LN1,15,3,2014,15/03/14,f
TC159,TNST111,FC104,PS1,LN1,15,3,2014,15/03/14,f
TC393,TNST115,FC106,PS1,LN1,15,3,2014,15/03/14,f
#N/A,TNST107,#N/A,PS1,LN1,15,3,2014,15/03/14,f
TC221,TNST110,FC130,PS1,LN1,15,3,2014,15/03/14,f
TC101,TNST164,FC101,PS4,LN3,15,3,2014,15/03/14,f
TC123,TNST119,FC112,PS1,LN1,15,3,2014,15/03/14,f
TC101,TNST131,FC101,PS1,LN1,15,3,2014,15/03/14,f
TC113,TNST131,FC102,PS1,LN1,16,3,2014,16/03/14,f
TC143,TNST128,FC118,PS1,LN1,16,3,2014,16/03/14,f
TC113,TNST133,FC102,PS2,LN2,15,3,2014,15/03/14,f
TC143,TNST138,FC118,PS2,LN2,15,3,2014,15/03/14,f
TC247,TNST111,FC105,PS1,LN1,16,3,2014,16/03/14,f
TC359,TNST165,FC111,PS2,LN2,16,3,2014,16/03/14,f
TC123,TNST147,FC112,PS4,LN3,16,3,2014,16/03/14,f
TC164,TNST128,FC103,PS1,LN1,16,3,2014,16/03/14,f
TC165,TNST134,FC103,PS1,LN1,16,3,2014,16/03/14,f
TC201,TNST134,FC103,PS1,LN1,16,3,2014,16/03/14,f
TC171,TNST127,FC101,PS1,LN1,16,3,2014,16/03/14,f
TC148,TNST119,FC106,PS1,LN1,16,3,2014,16/03/14,f
TC211,TNST131,FC127,PS1,LN1,16,3,2014,16/03/14,f
TC211,TNST105,FC127,PS1,LN1,16,3,2014,16/03/14,f
TC101,TNST120,FC101,PS1,LN1,16,3,2014,16/03/14,f
TC101,TNST108,FC101,PS1,LN1,16,3,2014,16/03/14,f
TC113,TNST115,FC102,PS1,LN1,17,3,2014,17/03/14,f
#N/A,TNST107,#N/A,PS1,LN1,17,3,2014,17/03/14,f
TC189,TNST128,FC103,PS1,LN1,17,3,2014,17/03/14,f
TC189,TNST125,FC103,PS1,LN1,17,3,2014,17/03/14,f
TC251,TNST104,FC113,PS1,LN1,17,3,2014,17/03/14,f
TC268,TNST104,FC136,PS1,LN1,17,3,2014,17/03/14,f
TC143,TNST107,FC118,PS1,LN1,17,3,2014,17/03/14,f
TC102,TNST114,#N/A,PS4,LN3,16,3,2014,16/03/14,f
#N/A,TNST125,#N/A,PS1,LN1,17,3,2014,17/03/14,f
TC104,TNST133,FC103,PS2,LN2,16,3,2014,16/03/14,f
TC159,TNST134,FC104,PS1,LN1,17,3,2014,17/03/14,f
TC161,TNST134,FC104,PS1,LN1,17,3,2014,17/03/14,f
TC113,TNST165,FC123,PS2,LN2,16,3,2014,16/03/14,f
TC101,TNST130,FC101,PS2,LN2,16,3,2014,16/03/14,f
TC134,TNST125,FC104,PS1,LN1,17,3,2014,17/03/14,f
TC165,TNST112,FC103,PS1,LN1,17,3,2014,17/03/14,f
TC293,TNST110,FC104,PS1,LN1,17,3,2014,17/03/14,f
TC518,TNST112,FC130,PS1,LN1,18,3,2014,18/03/14,f
TC104,TNST128,FC103,PS1,LN1,18,3,2014,18/03/14,f
TC114,TNST111,FC106,PS1,LN1,18,3,2014,18/03/14,f
TC161,TNST118,FC104,PS2,LN2,18,3,2014,18/03/14,f
TC113,TNST137,FC102,PS2,LN2,17,3,2014,17/03/14,f
TC123,TNST135,FC112,PS2,LN2,17,3,2014,17/03/14,f
TC229,TNST165,#N/A,PS2,LN2,15,3,2014,15/03/14,f
#N/A,TNST135,#N/A,PS2,LN2,16,3,2014,16/03/14,f
TC140,TNST166,FC117,PS4,LN3,18,3,2014,18/03/14,f
TC212,TNST112,FC130,PS1,LN1,18,3,2014,18/03/14,f
TC212,TNST164,FC130,PS4,LN3,18,3,2014,18/03/14,f
TC101,TNST142,FC101,PS4,LN3,18,3,2014,18/03/14,f
TC186,TNST147,FC112,PS4,LN3,18,3,2014,18/03/14,f
TC165,TNST170,FC103,PS1,LN1,18,3,2014,18/03/14,f
TC181,TNST155,FC120,PS4,LN3,19,3,2014,19/03/14,f
TC116,TNST145,FC110,PS4,LN3,19,3,2014,19/03/14,f
TC128,TNST131,FC102,PS1,LN1,19,3,2014,19/03/14,f
TC174,TNST134,FC107,PS1,LN1,19,3,2014,19/03/14,f
TC161,TNST169,FC104,PS1,LN1,19,3,2014,19/03/14,f
TC148,TNST137,FC106,PS2,LN2,18,3,2014,18/03/14,f
TC250,TNST117,FC102,PS2,LN2,18,3,2014,18/03/14,f
TC165,TNST134,FC103,PS1,LN1,19,3,2014,19/03/14,f
TC281,TNST148,FC130,PS4,LN3,19,3,2014,19/03/14,f
TC221,TNST122,FC130,PS1,LN1,19,3,2014,19/03/14,f
TC134,TNST122,FC104,PS1,LN1,19,3,2014,19/03/14,f
#N/A,TNST122,#N/A,PS1,LN1,19,3,2014,19/03/14,f
TC148,TNST122,FC106,PS1,LN1,19,3,2014,19/03/14,f
#N/A,TNST122,#N/A,PS1,LN1,19,3,2014,19/03/14,f
TC286,TNST169,FC106,PS1,LN1,19,3,2014,19/03/14,f
TC255,TNST106,FC104,PS1,LN1,18,3,2014,18/03/14,f
TC115,TNST122,FC106,PS1,LN1,19,3,2014,19/03/14,f
#N/A,TNST122,#N/A,PS1,LN1,19,3,2014,19/03/14,f
#N/A,TNST122,#N/A,PS1,LN1,19,3,2014,19/03/14,f
#N/A,TNST122,#N/A,PS1,LN1,19,3,2014,19/03/14,f
TC165,TNST128,FC103,PS1,LN1,19,3,2014,19/03/14,f
TC220,TNST128,FC112,PS1,LN1,19,3,2014,19/03/14,f
TC113,TNST139,FC102,PS4,LN3,19,3,2014,19/03/14,f
TC200,TNST170,FC116,PS1,LN1,19,3,2014,19/03/14,f
TC229,TNST148,FC131,PS4,LN3,19,3,2014,19/03/14,f
TC157,TNST108,FC101,PS1,LN1,19,3,2014,19/03/14,f
TC123,TNST115,FC112,PS1,LN1,19,3,2014,19/03/14,f
TC113,TNST127,FC102,PS1,LN1,20,3,2014,20/03/14,f
TC166,TNST164,FC112,PS4,LN3,20,3,2014,20/03/14,f
TC125,TNST147,FC112,PS4,LN3,20,3,2014,20/03/14,f
TC193,TNST119,FC103,PS1,LN1,20,3,2014,20/03/14,f
TC161,TNST106,FC104,PS1,LN1,20,3,2014,20/03/14,f
TC159,TNST113,FC104,PS1,LN1,20,3,2014,20/03/14,f
TC113,TNST137,FC102,PS2,LN2,18,3,2014,18/03/14,f
TC153,TNST136,FC103,PS2,LN2,19,3,2014,19/03/14,f
TC113,TNST118,FC102,PS2,LN2,19,3,2014,19/03/14,f
TC105,TNST129,FC101,PS1,LN1,5,3,2014,05/03/14,f
TC157,TNST129,FC101,PS1,LN1,5,3,2014,05/03/14,f
TC460,TNST106,FC111,PS1,LN1,20,3,2014,20/03/14,f
TC101,TNST114,FC101,PS4,LN3,20,3,2014,20/03/14,f
TC154,TNST112,FC101,PS1,LN1,20,3,2014,20/03/14,f
TC157,TNST112,FC101,PS1,LN1,20,3,2014,20/03/14,f
TC101,TNST158,FC101,PS4,LN3,20,3,2014,20/03/14,f
TC101,TNST148,FC101,PS4,LN3,20,3,2014,20/03/14,f
TC125,TNST162,FC112,PS4,LN3,20,3,2014,20/03/14,f
TC149,TNST140,FC101,PS4,LN3,20,3,2014,20/03/14,f
TC324,TNST152,FC127,PS4,LN3,20,3,2014,20/03/14,f
TC113,TNST132,FC102,PS1,LN1,20,3,2014,20/03/14,f
TC123,TNST127,FC112,PS1,LN1,20,3,2014,20/03/14,f
TC189,TNST116,FC103,PS1,LN1,20,3,2014,20/03/14,f
TC101,TNST121,FC101,PS1,LN1,20,3,2014,20/03/14,f
TC101,TNST104,FC101,PS1,LN1,20,3,2014,20/03/14,f
TC239,TNST117,FC103,PS2,LN2,20,3,2014,20/03/14,f
TC481,TNST133,FC127,PS2,LN2,20,3,2014,20/03/14,f
TC113,TNST117,FC102,PS2,LN2,20,3,2014,20/03/14,f
TC189,TNST122,FC103,PS1,LN1,21,3,2014,21/03/14,f
TC108,TNST117,FC107,PS2,LN2,20,3,2014,20/03/14,f
TC203,TNST129,FC103,PS1,LN1,21,3,2014,21/03/14,f
TC159,TNST129,FC104,PS1,LN1,21,3,2014,21/03/14,f
TC159,TNST129,FC104,PS1,LN1,21,3,2014,21/03/14,f
TC270,TNST117,FC111,PS2,LN2,20,3,2014,20/03/14,f
#N/A,TNST108,#N/A,PS1,LN1,21,3,2014,21/03/14,f
TC161,TNST107,FC104,PS1,LN1,21,3,2014,21/03/14,f
TC113,TNST164,FC102,PS4,LN3,21,3,2014,21/03/14,f
#N/A,TNST125,#N/A,PS1,LN1,21,3,2014,21/03/14,f
TC113,TNST161,FC120,PS4,LN3,21,3,2014,21/03/14,f
TC211,TNST112,FC127,PS1,LN1,21,3,2014,21/03/14,f
TC104,TNST124,FC103,PS1,LN1,21,3,2014,21/03/14,f
TC111,TNST104,FC101,PS1,LN1,21,3,2014,21/03/14,f
TC189,TNST123,FC103,PS1,LN1,21,3,2014,21/03/14,f
TC115,TNST145,FC106,PS4,LN3,21,3,2014,21/03/14,f
TC111,TNST156,FC101,PS4,LN3,21,3,2014,21/03/14,f
TC111,TNST166,FC101,PS4,LN3,21,3,2014,21/03/14,f
TC101,TNST146,FC101,PS4,LN3,21,3,2014,21/03/14,f
TC198,TNST129,FC112,PS1,LN1,22,3,2014,22/03/14,f
#N/A,TNST109,#N/A,PS1,LN1,22,3,2014,22/03/14,f
#N/A,TNST108,#N/A,PS1,LN1,22,3,2014,22/03/14,f
TC101,TNST136,FC101,PS2,LN2,21,3,2014,21/03/14,f
TC270,TNST117,FC111,PS2,LN2,22,3,2014,22/03/14,f
TC113,TNST144,FC102,PS2,LN2,21,3,2014,21/03/14,f
TC295,TNST103,FC104,PS1,LN1,22,3,2014,22/03/14,f
TC281,TNST103,FC130,PS1,LN1,22,3,2014,22/03/14,f
TC148,TNST101,FC106,PS1,LN1,22,3,2014,22/03/14,f
TC159,TNST115,FC104,PS1,LN1,22,3,2014,22/03/14,f
TC280,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC113,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC237,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC113,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC424,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC113,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC280,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC424,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC280,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC237,TNST131,FC102,PS1,LN1,22,3,2014,22/03/14,f
TC362,TNST125,FC106,PS1,LN1,22,3,2014,22/03/14,f
TC134,TNST130,FC104,PS2,LN2,22,3,2014,22/03/14,f
TC103,TNST136,FC102,PS2,LN2,22,3,2014,22/03/14,f
TC175,TNST142,FC101,PS4,LN3,22,3,2014,22/03/14,f
TC101,TNST132,FC101,PS1,LN1,22,3,2014,22/03/14,f
TC123,TNST128,FC112,PS1,LN1,22,3,2014,22/03/14,f
TC165,TNST112,FC103,PS1,LN1,22,3,2014,22/03/14,f
TC101,TNST157,FC101,PS4,LN3,22,3,2014,22/03/14,f
TC101,TNST148,FC101,PS4,LN3,22,3,2014,22/03/14,f
TC101,TNST160,FC101,PS4,LN3,22,3,2014,22/03/14,f
TC101,TNST149,FC101,PS4,LN3,22,3,2014,22/03/14,f
TC113,TNST129,FC123,PS1,LN1,22,3,2014,22/03/14,f
TC101,TNST163,FC101,PS4,LN3,22,3,2014,22/03/14,f
TC211,TNST126,FC127,PS1,LN1,22,3,2014,22/03/14,f
TC303,TNST141,FC127,PS4,LN3,22,3,2014,22/03/14,f
TC211,TNST126,FC127,PS1,LN1,22,3,2014,22/03/14,f
TC113,TNST115,FC102,PS1,LN1,23,3,2014,23/03/14,f
TC147,TNST102,FC104,PS1,LN1,23,3,2014,23/03/14,f
TC212,TNST127,FC130,PS1,LN1,23,3,2014,23/03/14,f
TC346,TNST137,FC102,PS2,LN2,22,3,2014,22/03/14,f
#N/A,TNST125,#N/A,PS1,LN1,23,3,2014,23/03/14,f
TC286,TNST125,FC106,PS1,LN1,23,3,2014,23/03/14,f
TC159,TNST125,FC104,PS1,LN1,23,3,2014,23/03/14,f
TC101,TNST136,FC101,PS2,LN2,23,3,2014,23/03/14,f
TC134,TNST125,FC104,PS1,LN1,23,3,2014,23/03/14,f
TC159,TNST127,FC104,PS1,LN1,23,3,2014,23/03/14,f
TC106,TNST127,FC106,PS1,LN1,23,3,2014,23/03/14,f
TC106,TNST127,FC106,PS1,LN1,23,3,2014,23/03/14,f
#N/A,TNST125,#N/A,PS1,LN1,23,3,2014,23/03/14,f
TC225,TNST125,FC116,PS1,LN1,23,3,2014,23/03/14,f
TC134,TNST125,FC104,PS1,LN1,23,3,2014,23/03/14,f
#N/A,TNST125,#N/A,PS1,LN1,23,3,2014,23/03/14,f
TC277,TNST159,FC112,PS4,LN3,23,3,2014,23/03/14,f
TC159,TNST127,FC104,PS1,LN1,23,3,2014,23/03/14,f
TC268,TNST169,FC136,PS1,LN1,23,3,2014,23/03/14,f
TC333,TNST141,FC127,PS4,LN3,23,3,2014,23/03/14,f
TC126,TNST125,FC113,PS1,LN1,23,3,2014,23/03/14,f
TC113,TNST156,FC102,PS4,LN3,23,3,2014,23/03/14,f
TC101,TNST162,FC101,PS4,LN3,23,3,2014,23/03/14,f
TC113,TNST128,FC102,PS1,LN1,23,3,2014,23/03/14,f
TC101,TNST115,FC101,PS1,LN1,23,3,2014,23/03/14,f
TC101,TNST116,FC101,PS1,LN1,23,3,2014,23/03/14,f
TC211,TNST131,FC127,PS1,LN1,23,3,2014,23/03/14,f
TC101,TNST105,FC101,PS1,LN1,23,3,2014,23/03/14,f
TC113,TNST105,FC102,PS1,LN1,23,3,2014,23/03/14,f
TC118,TNST116,FC111,PS1,LN1,24,3,2014,24/03/14,f
TC111,TNST152,FC101,PS4,LN3,24,3,2014,24/03/14,f
#N/A,TNST122,#N/A,PS1,LN1,24,3,2014,24/03/14,f
TC113,TNST118,FC102,PS2,LN2,23,3,2014,23/03/14,f
TC408,TNST117,FC111,PS2,LN2,23,3,2014,23/03/14,f
TC295,TNST105,FC104,PS1,LN1,24,3,2014,24/03/14,f
TC143,TNST137,FC118,PS2,LN2,23,3,2014,23/03/14,f
TC125,TNST112,FC112,PS1,LN1,24,3,2014,24/03/14,f
TC148,TNST105,FC106,PS1,LN1,24,3,2014,24/03/14,f
TC189,TNST132,FC103,PS1,LN1,24,3,2014,24/03/14,f
TC126,TNST125,FC113,PS1,LN1,24,3,2014,24/03/14,f
TC125,TNST102,FC112,PS1,LN1,24,3,2014,24/03/14,f
TC101,TNST159,FC101,PS4,LN3,24,3,2014,24/03/14,f
TC123,TNST159,FC112,PS4,LN3,24,3,2014,24/03/14,f
#N/A,TNST163,#N/A,PS4,LN3,24,3,2014,24/03/14,f
TC118,TNST106,FC111,PS1,LN1,25,3,2014,25/03/14,f
TC114,TNST108,FC106,PS1,LN1,25,3,2014,25/03/14,f
TC123,TNST127,FC112,PS1,LN1,25,3,2014,25/03/14,f
TC138,TNST103,FC107,PS1,LN1,25,3,2014,25/03/14,f
TC113,TNST125,FC102,PS1,LN1,25,3,2014,25/03/14,f
TC381,TNST154,FC104,PS4,LN3,25,3,2014,25/03/14,f
TC261,TNST148,#N/A,PS4,LN3,25,3,2014,25/03/14,f
#N/A,TNST150,#N/A,PS4,LN3,25,3,2014,25/03/14,f
TC240,TNST123,FC111,PS1,LN1,25,3,2014,25/03/14,f
TC159,TNST123,FC104,PS1,LN1,25,3,2014,25/03/14,f
TC101,TNST113,FC101,PS1,LN1,25,3,2014,25/03/14,f
TC111,TNST107,FC101,PS1,LN1,25,3,2014,25/03/14,f
TC164,TNST169,FC103,PS1,LN1,25,3,2014,25/03/14,f
#N/A,TNST148,#N/A,PS4,LN3,25,3,2014,25/03/14,f
#N/A,TNST159,#N/A,PS4,LN3,26,3,2014,26/03/14,f
TC101,TNST105,FC101,PS1,LN1,26,3,2014,26/03/14,f
TC120,TNST104,FC106,PS1,LN1,26,3,2014,26/03/14,f
TC106,TNST169,FC104,PS1,LN1,26,3,2014,26/03/14,f
TC189,TNST128,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC138,TNST110,FC107,PS1,LN1,26,3,2014,26/03/14,f
TC243,TNST113,FC105,PS1,LN1,26,3,2014,26/03/14,f
TC203,TNST115,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC225,TNST103,FC116,PS1,LN1,26,3,2014,26/03/14,f
TC225,TNST105,FC116,PS1,LN1,26,3,2014,26/03/14,f
TC255,TNST165,FC104,PS2,LN2,25,3,2014,25/03/14,f
TC113,TNST121,FC102,PS1,LN1,26,3,2014,26/03/14,f
TC193,TNST122,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC153,TNST110,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC101,TNST131,FC101,PS1,LN1,26,3,2014,26/03/14,f
TC104,TNST126,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC104,TNST112,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC148,TNST106,FC106,PS1,LN1,26,3,2014,26/03/14,f
TC189,TNST115,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC469,TNST132,FC103,PS1,LN1,26,3,2014,26/03/14,f
TC101,TNST162,FC101,PS4,LN3,26,3,2014,26/03/14,f
TC189,TNST153,FC103,PS4,LN3,26,3,2014,26/03/14,f
TC101,TNST160,#N/A,PS4,LN3,26,3,2014,26/03/14,f
TC101,TNST158,#N/A,PS4,LN3,26,3,2014,26/03/14,f
TC153,TNST157,FC103,PS4,LN3,26,3,2014,26/03/14,f
TC123,TNST131,FC112,PS1,LN1,27,3,2014,27/03/14,f
TC106,TNST112,FC104,PS1,LN1,27,3,2014,27/03/14,f
TC106,TNST112,FC104,PS1,LN1,27,3,2014,27/03/14,f
TC243,TNST132,FC105,PS1,LN1,27,3,2014,27/03/14,f
TC316,TNST112,FC105,PS1,LN1,27,3,2014,27/03/14,f
TC243,TNST131,FC105,PS1,LN1,27,3,2014,27/03/14,f
TC101,TNST105,FC101,PS1,LN1,26,3,2014,26/03/14,f
TC159,TNST126,FC104,PS1,LN1,27,3,2014,27/03/14,f
TC133,TNST133,FC101,PS2,LN2,26,3,2014,26/03/14,f
TC101,TNST165,FC101,PS2,LN2,26,3,2014,26/03/14,f
TC180,TNST144,FC127,PS2,LN2,26,3,2014,26/03/14,f
TC103,TNST134,FC102,PS1,LN1,27,3,2014,27/03/14,f
#N/A,TNST119,#N/A,PS1,LN1,28,3,2014,28/03/14,f
TC101,TNST158,#N/A,PS4,LN3,28,3,2014,28/03/14,f
TC264,TNST111,FC102,PS1,LN1,28,3,2014,28/03/14,f
TC159,TNST131,FC104,PS1,LN1,28,3,2014,28/03/14,f
TC211,TNST103,FC127,PS1,LN1,28,3,2014,28/03/14,f
TC203,TNST168,FC103,PS4,LN3,26,3,2014,26/03/14,f
TC134,TNST125,FC104,PS1,LN1,28,3,2014,28/03/14,f
TC125,TNST102,FC112,PS1,LN1,28,3,2014,28/03/14,f
TC213,TNST102,FC105,PS1,LN1,28,3,2014,28/03/14,f
TC310,TNST116,FC101,PS1,LN1,28,3,2014,28/03/14,f
TC103,TNST125,FC102,PS1,LN1,28,3,2014,28/03/14,f
TC148,TNST119,FC106,PS1,LN1,28,3,2014,28/03/14,f
#N/A,TNST119,#N/A,PS1,LN1,28,3,2014,28/03/14,f
#N/A,TNST119,#N/A,PS1,LN1,28,3,2014,28/03/14,f
#N/A,TNST119,#N/A,PS1,LN1,28,3,2014,28/03/14,f
#N/A,TNST119,#N/A,PS1,LN1,28,3,2014,28/03/14,f
TC125,TNST131,FC112,PS1,LN1,28,3,2014,28/03/14,f
#N/A,TNST164,#N/A,PS4,LN3,28,3,2014,28/03/14,f
TC103,TNST140,FC123,PS4,LN3,28,3,2014,28/03/14,f
#N/A,TNST157,FC103,PS4,LN3,28,3,2014,28/03/14,f
TC385,TNST168,FC101,PS4,LN3,28,3,2014,28/03/14,f
TC115,TNST129,FC106,PS1,LN1,28,3,2014,28/03/14,f
TC113,TNST129,FC102,PS1,LN1,28,3,2014,28/03/14,f
TC186,TNST121,FC112,PS1,LN1,28,3,2014,28/03/14,f
TC113,TNST129,FC102,PS1,LN1,28,3,2014,28/03/14,f
TC334,TNST113,FC123,PS1,LN1,9,6,2014,09/06/14,f
TC159,TNST113,FC104,PS1,LN1,29,3,2014,29/03/14,f
TC103,TNST169,FC102,PS1,LN1,29,3,2014,29/03/14,f
TC157,TNST165,FC101,PS2,LN2,28,3,2014,28/03/14,f
TC113,TNST118,FC102,PS2,LN2,28,3,2014,28/03/14,f
TC179,TNST118,FC102,PS2,LN2,28,3,2014,28/03/14,f
TC159,TNST109,FC104,PS1,LN1,29,3,2014,29/03/14,f
TC101,TNST111,FC101,PS1,LN1,29,3,2014,29/03/14,f
TC293,TNST122,FC104,PS1,LN1,29,3,2014,29/03/14,f
TC188,TNST109,FC118,PS1,LN1,29,3,2014,29/03/14,f
TC286,TNST122,FC106,PS1,LN1,29,3,2014,29/03/14,f
TC159,TNST122,FC104,PS1,LN1,29,3,2014,29/03/14,f
TC323,TNST102,FC104,PS1,LN1,29,3,2014,29/03/14,f
TC215,TNST115,FC112,PS1,LN1,29,3,2014,29/03/14,f
TC258,TNST115,FC112,PS1,LN1,29,3,2014,29/03/14,f
TC280,TNST122,FC102,PS1,LN1,29,3,2014,29/03/14,f
TC266,TNST122,FC102,PS1,LN1,29,3,2014,29/03/14,f
#N/A,TNST122,#N/A,PS1,LN1,29,3,2014,29/03/14,f
TC213,TNST122,FC105,PS1,LN1,29,3,2014,29/03/14,f
TC268,TNST120,FC136,PS1,LN1,29,3,2014,29/03/14,f
TC101,TNST110,FC101,PS1,LN1,29,3,2014,29/03/14,f
TC205,TNST103,FC110,PS1,LN1,29,3,2014,29/03/14,f
TC231,TNST103,FC127,PS1,LN1,29,3,2014,29/03/14,f
TC120,TNST104,FC106,PS1,LN1,29,3,2014,29/03/14,f
TC220,TNST105,FC112,PS1,LN1,29,3,2014,29/03/14,f
TC200,TNST105,FC116,PS1,LN1,29,3,2014,29/03/14,f
TC113,TNST126,FC102,PS1,LN1,29,3,2014,29/03/14,f
TC113,TNST140,FC102,PS4,LN3,30,3,2014,30/03/14,f
TC113,TNST154,FC102,PS4,LN3,30,3,2014,30/03/14,f
TC213,TNST111,FC105,PS1,LN1,29,3,2014,29/03/14,f
TC101,TNST128,FC101,PS1,LN1,29,3,2014,29/03/14,f
TC193,TNST128,FC103,PS1,LN1,29,3,2014,29/03/14,f
TC113,TNST131,FC102,PS1,LN1,29,3,2014,29/03/14,f
TC240,TNST118,FC111,PS2,LN2,29,3,2014,29/03/14,f
TC144,TNST117,FC111,PS2,LN2,28,3,2014,28/03/14,f
TC101,TNST165,FC101,PS2,LN2,29,3,2014,29/03/14,f
TC113,TNST118,FC102,PS2,LN2,29,3,2014,29/03/14,f
TC162,TNST107,FC104,PS1,LN1,30,3,2014,30/03/14,f
TC159,TNST107,FC104,PS1,LN1,30,3,2014,30/03/14,f
TC199,TNST122,FC130,PS1,LN1,30,3,2014,30/03/14,f
TC211,TNST119,FC127,PS1,LN1,30,3,2014,30/03/14,f
TC101,TNST115,FC101,PS1,LN1,30,3,2014,30/03/14,f
TC182,TNST106,FC111,PS1,LN1,30,3,2014,30/03/14,f
TC359,TNST166,FC111,PS4,LN3,30,3,2014,30/03/14,f
TC231,TNST161,FC127,PS4,LN3,30,3,2014,30/03/14,f
TC103,TNST131,FC123,PS1,LN1,30,3,2014,30/03/14,f
TC148,TNST170,FC106,PS1,LN1,31,3,2014,31/03/14,f
TC101,TNST167,FC101,PS4,LN3,31,3,2014,31/03/14,f
TC101,TNST167,FC101,PS4,LN3,31,3,2014,31/03/14,f
TC189,TNST169,FC103,PS1,LN1,31,3,2014,31/03/14,f
TC104,TNST169,FC103,PS1,LN1,31,3,2014,31/03/14,f
TC101,TNST169,FC101,PS1,LN1,31,3,2014,31/03/14,f
TC143,TNST125,FC118,PS1,LN1,31,3,2014,31/03/14,f
TC189,TNST127,#N/A,PS1,LN1,31,3,2014,31/03/14,f
TC401,TNST127,#N/A,PS1,LN1,31,3,2014,31/03/14,f
TC101,TNST149,FC101,PS4,LN3,31,3,2014,31/03/14,f
TC186,TNST143,FC112,PS4,LN3,31,3,2014,31/03/14,f
TC335,TNST115,FC102,PS1,LN1,1,4,2014,01/04/14,f
TC401,TNST120,FC103,PS1,LN1,1,4,2014,01/04/14,f
TC120,TNST165,FC106,PS2,LN2,1,4,2014,01/04/14,f
TC113,TNST136,FC102,PS2,LN2,31,3,2014,31/03/14,f
TC174,TNST137,FC107,PS2,LN2,31,3,2014,31/03/14,f
TC166,TNST120,FC112,PS1,LN1,1,4,2014,01/04/14,f
TC284,TNST121,FC113,PS1,LN1,1,4,2014,01/04/14,f
TC166,TNST140,#N/A,PS4,LN3,1,4,2014,01/04/14,f
TC101,TNST151,FC101,PS4,LN3,1,4,2014,01/04/14,f
#N/A,TNST167,#N/A,PS4,LN3,1,4,2014,01/04/14,f
TC203,TNST116,FC103,PS1,LN1,1,4,2014,01/04/14,f
TC268,TNST116,FC136,PS1,LN1,1,4,2014,01/04/14,f
TC159,TNST116,FC104,PS1,LN1,1,4,2014,01/04/14,f
TC159,TNST116,FC104,PS1,LN1,1,4,2014,01/04/14,f
TC103,TNST125,FC123,PS1,LN1,1,4,2014,01/04/14,f
TC113,TNST110,FC102,PS1,LN1,1,4,2014,01/04/14,f
TC101,TNST101,FC101,PS1,LN1,1,4,2014,01/04/14,f
TC101,TNST127,FC101,PS1,LN1,1,4,2014,01/04/14,f
TC201,TNST127,FC103,PS1,LN1,1,4,2014,01/04/14,f
TC101,TNST163,FC101,PS4,LN3,1,4,2014,01/04/14,f
TC101,TNST105,FC101,PS1,LN1,2,4,2014,02/04/14,f
TC113,TNST112,FC102,PS1,LN1,2,4,2014,02/04/14,f
TC157,TNST165,FC101,PS2,LN2,1,4,2014,01/04/14,f
TC102,TNST103,FC101,PS1,LN1,2,4,2014,02/04/14,f
TC212,TNST112,FC130,PS1,LN1,2,4,2014,02/04/14,f
#N/A,TNST120,#N/A,PS1,LN1,2,4,2014,02/04/14,f
TC134,TNST120,FC104,PS1,LN1,2,4,2014,02/04/14,f
TC284,TNST120,FC113,PS1,LN1,2,4,2014,02/04/14,f
